,Date,Specimen.ID,uid,Plant.ID,Species,Lanai.Side,Treatment,Treatment2,Temp...C.,RLC.Order,RLC.Day,Run,deltaNPQ,rETRmax,ETRmax,alpha.1,alpha.2,alpha.3,alpha.4,ek.1,ek.2,ek.3,ek.4
469,10/5/21,ul6-1,2021-10-05_ul6-1,24,ul,diamond,1,1,30,5,5,2,0.414,51.3,21.55,1.276,0.822,1.552,0.165,33.4,22.9,1.5,0.2
470,10/5/21,ul6-2,2021-10-05_ul6-2,24,ul,diamond,2,2,30,5,5,2,0.447,49.3,20.71,1.301,1.197,1.087,0.313,30.1,29.3,1,0.3
471,10/5/21,ul6-3,2021-10-05_ul6-3,24,ul,diamond,3,3,30,5,5,2,0.478,66.97,28.13,0.908,0.223,4.077,0.005,64.5,18.1,3.6,0
472,10/5/21,ul6-4,2021-10-05_ul6-4,24,ul,diamond,4,4,30,5,5,2,0.532,68.4,28.73,0.924,0.246,3.756,0.007,63.7,19.3,3.3,0
473,10/5/21,hm1-1,2021-10-05_hm1-1,19,hm,diamond,1,1,20,6,5,2,0.951,110.04,46.22,0.861,0.079,10.846,0,123.2,14,8.8,0
474,10/5/21,hm1-2,2021-10-05_hm1-2,19,hm,diamond,2,2,20,6,5,2,0.877,57.76,24.26,1.104,0.407,2.712,0.03,45,18.2,2.5,0
475,10/5/21,hm1-3,2021-10-05_hm1-3,19,hm,diamond,3,3,20,6,5,2,0.929,113.16,47.53,0.829,0.079,10.425,0,131.1,15.7,8.4,0
476,10/5/21,hm1-4,2021-10-05_hm1-4,19,hm,diamond,4,4,20,6,5,2,0.553,83.64,35.13,0.754,0.062,12.248,0,103.9,10.2,10.2,0
477,10/5/21,ul1-1,2021-10-05_ul1-1,19,ul,diamond,1,1,20,6,5,2,0.361,59.56,25.02,1.082,0.582,1.86,0.105,43.2,25.4,1.7,0.1
478,10/5/21,ul1-2,2021-10-05_ul1-2,19,ul,diamond,2,2,20,6,5,2,0.401,66.69,28.01,0.823,0.128,6.415,0,73.1,13.2,5.5,0
479,10/5/21,ul1-3,2021-10-05_ul1-3,19,ul,diamond,3,3,20,6,5,2,0.543,87.36,36.69,0.794,0.143,5.575,0.001,97.7,21,4.7,0
480,10/5/21,ul1-4,2021-10-05_ul1-4,19,ul,diamond,4,4,20,6,5,2,0.934,89.04,37.4,0.796,0.075,10.677,0,105.7,12,8.8,0
481,10/8/21,hm4-1,2021-10-08_hm4-1,16,hm,ewa,1,1,27,1,9,2,0.537,54.6,22.93,0.807,0.134,6.026,0.001,60,11.3,5.3,0
482,10/8/21,hm4-2,2021-10-08_hm4-2,16,hm,ewa,2,2,27,1,9,2,0.594,63.96,26.86,0.546,0.084,6.52,0,97.9,18,5.4,0
483,10/8/21,hm4-3,2021-10-08_hm4-3,16,hm,ewa,3,3,27,1,9,2,0.596,49.2,20.66,0.646,0.263,2.453,0.044,54.1,24.7,2.2,0.1
484,10/8/21,hm4-4,2021-10-08_hm4-4,16,hm,ewa,4,4,27,1,9,2,0.422,55.76,23.42,0.746,0.29,2.569,0.037,58.1,25.6,2.3,0.1
485,10/8/21,ul4-1,2021-10-08_ul4-1,16,ul,ewa,1,1,27,1,9,2,0.347,58.14,24.42,1.257,0.788,1.595,0.155,37.2,25.1,1.5,0.2
486,10/8/21,ul4-2,2021-10-08_ul4-2,16,ul,ewa,2,2,27,1,9,2,0.26,59.85,25.14,0.977,0.283,3.457,0.011,52.1,16.8,3.1,0
487,10/8/21,ul4-3,2021-10-08_ul4-3,16,ul,ewa,3,3,27,1,9,2,0.365,59.56,25.02,1.015,0.348,2.92,0.022,49.5,18.8,2.6,0
488,10/8/21,ul4-4,2021-10-08_ul4-4,16,ul,ewa,4,4,27,1,9,2,0.384,67.83,28.49,0.842,0.163,5.166,0.001,71.7,16,4.5,0
489,10/8/21,hm5-1,2021-10-08_hm5-1,17,hm,ewa,1,1,20,2,9,2,0.746,68.06,28.59,0.72,0.155,4.653,0.002,76.3,19.1,4,0
490,10/8/21,hm5-2,2021-10-08_hm5-2,17,hm,ewa,2,2,20,2,9,2,0.688,60.68,25.49,0.702,0.1,7.037,0,78.9,13.1,6,0
491,10/8/21,hm5-3,2021-10-08_hm5-3,17,hm,ewa,3,3,20,2,9,2,0.658,74.62,31.34,0.488,0.158,3.079,0.018,106.2,41.7,2.5,0
492,10/8/21,hm5-4,2021-10-08_hm5-4,17,hm,ewa,4,4,20,2,9,2,0.541,66.97,28.13,0.741,0.128,5.795,0.001,79.7,16.1,5,0
493,10/8/21,ul5-1,2021-10-08_ul5-1,17,ul,ewa,1,1,20,2,9,2,0.338,48.07,20.19,1.439,2.134,0.674,0.522,25.6,39.6,0.6,0.5
494,10/8/21,ul5-2,2021-10-08_ul5-2,17,ul,ewa,2,2,20,2,9,2,0.507,57,23.94,0.95,0.359,2.648,0.033,49.4,20.7,2.4,0
495,10/8/21,ul5-3,2021-10-08_ul5-3,17,ul,ewa,3,3,20,2,9,2,0.553,64.12,26.93,0.866,0.233,3.72,0.007,63.9,19.6,3.3,0
496,10/8/21,ul5-4,2021-10-08_ul5-4,17,ul,ewa,4,4,20,2,9,2,0.993,80.22,33.69,0.873,0.162,5.377,0.001,82.1,17.9,4.6,0
497,10/8/21,hm6-1,2021-10-08_hm6-1,18,hm,ewa,1,1,20,3,9,2,0.817,71.82,30.16,0.835,0.111,7.535,0,78.3,12.1,6.5,0
498,10/8/21,hm6-2,2021-10-08_hm6-2,18,hm,ewa,2,2,20,3,9,2,0.443,64.78,27.21,0.696,0.142,4.911,0.002,78.5,18.6,4.2,0
499,10/8/21,hm6-3,2021-10-08_hm6-3,18,hm,ewa,3,3,20,3,9,2,0.617,53.2,22.34,0.822,0.194,4.236,0.004,58,15.4,3.8,0
500,10/8/21,hm6-4,2021-10-08_hm6-4,18,hm,ewa,4,4,20,3,9,2,0.749,63.55,26.69,0.923,0.206,4.481,0.003,61.8,15.7,3.9,0
501,10/8/21,ul6-1,2021-10-08_ul6-1,18,ul,ewa,1,1,20,3,9,2,0.376,65.27,27.41,0.922,0.225,4.105,0.005,61.5,17,3.6,0
502,10/8/21,ul6-2,2021-10-08_ul6-2,18,ul,ewa,2,2,20,3,9,2,0.469,75.53,31.72,0.837,0.137,6.115,0,82.1,15.7,5.2,0
503,10/8/21,ul6-3,2021-10-08_ul6-3,18,ul,ewa,3,3,20,3,9,2,0.497,69.25,29.08,0.88,0.176,4.999,0.002,70.2,16.2,4.3,0
504,10/8/21,ul6-4,2021-10-08_ul6-4,18,ul,ewa,4,4,20,3,9,2,0.623,70.68,29.69,0.805,0.148,5.425,0.001,79.3,17.1,4.6,0
505,10/8/21,hm1-1,2021-10-08_hm1-1,13,hm,ewa,1,1,30,4,9,2,0.552,59.86,25.14,0.501,0.06,8.37,0,105.7,15.3,6.9,0
506,10/8/21,hm1-2,2021-10-08_hm1-2,13,hm,ewa,2,2,30,4,9,2,0.732,50.02,21.01,0.739,0.151,4.891,0.002,57.6,13.3,4.3,0
507,10/8/21,hm1-3,2021-10-08_hm1-3,13,hm,ewa,3,3,30,4,9,2,0.645,55.76,23.42,0.753,0.133,5.665,0.001,62.7,12.6,5,0
508,10/8/21,hm1-4,2021-10-08_hm1-4,13,hm,ewa,4,4,30,4,9,2,0.674,70.52,29.62,0.906,0.368,2.462,0.043,56,25.6,2.2,0.1
509,10/8/21,ul1-1,2021-10-08_ul1-1,13,ul,ewa,1,1,30,4,9,2,0.277,47.69,20.03,2.071,5.899,0.351,0.736,18.1,52.5,0.3,0.7
510,10/8/21,ul1-2,2021-10-08_ul1-2,13,ul,ewa,2,2,30,4,9,2,0.396,36.1,15.16,3.737,918.259,0.004,0.997,7.6,1861.4,0,1
511,10/8/21,ul1-3,2021-10-08_ul1-3,13,ul,ewa,3,3,30,4,9,2,0.514,68.69,28.85,0.981,0.343,2.86,0.024,57.5,22.7,2.5,0
512,10/8/21,ul1-4,2021-10-08_ul1-4,13,ul,ewa,4,4,30,4,9,2,0.417,55.58,23.34,0.82,0.305,2.686,0.031,55.4,23.2,2.4,0
513,10/8/21,hm2-1,2021-10-08_hm2-1,14,hm,ewa,1,1,30,5,9,2,0.598,54.12,22.73,0.814,0.126,6.461,0,61.4,10.8,5.7,0
514,10/8/21,hm2-2,2021-10-08_hm2-2,14,hm,ewa,2,2,30,5,9,2,0.606,53.13,22.31,0.691,0.032,21.437,0,74.2,4,18.5,0
515,10/8/21,hm2-3,2021-10-08_hm2-3,14,hm,ewa,3,3,30,5,9,2,0.743,52.48,22.04,0.806,0.191,4.211,0.004,52,13.8,3.8,0
516,10/8/21,hm2-4,2021-10-08_hm2-4,14,hm,ewa,4,4,30,5,9,2,0.638,75.44,31.68,0.874,0.407,2.148,0.069,56.9,29.8,1.9,0.1
517,10/8/21,ul2-1,2021-10-08_ul2-1,14,ul,ewa,1,1,30,5,9,2,0.145,23.04,9.68,2.285,4859.224,0,1,6.4,13651.1,0,1
518,10/8/21,ul2-2,2021-10-08_ul2-2,14,ul,ewa,2,2,30,5,9,2,0.44,82.74,34.75,0.846,0.124,6.837,0,89.3,15.4,5.8,0
519,10/8/21,ul2-3,2021-10-08_ul2-3,14,ul,ewa,3,3,30,5,9,2,0.396,76.95,32.32,0.956,0.187,5.124,0.001,72.2,16.3,4.4,0
520,10/8/21,ul2-4,2021-10-08_ul2-4,14,ul,ewa,4,4,30,5,9,2,0.393,68.69,28.85,0.769,0.115,6.658,0,81.9,14.4,5.7,0
521,10/8/21,hm3-1,2021-10-08_hm3-1,15,hm,ewa,1,1,27,6,9,2,0.714,67.24,28.24,0.719,0.12,5.995,0.001,84.3,16.5,5.1,0
522,10/8/21,hm3-2,2021-10-08_hm3-2,15,hm,ewa,2,2,27,6,9,2,0.846,56.72,23.82,0.763,0.064,11.85,0,71.3,6.9,10.3,0
523,10/8/21,hm3-3,2021-10-08_hm3-3,15,hm,ewa,3,3,27,6,9,2,0.71,64.68,27.17,0.824,0.094,8.765,0,71.6,9.4,7.6,0
524,10/8/21,hm3-4,2021-10-08_hm3-4,15,hm,ewa,4,4,27,6,9,2,0.663,77.08,32.37,0.778,0.079,9.825,0,93.8,11.4,8.3,0
525,10/8/21,ul3-1,2021-10-08_ul3-1,15,ul,ewa,1,1,27,6,9,2,0.2,28.8,12.1,2.68,2318.197,0.001,0.999,7,6057.7,0,1
526,10/8/21,ul3-2,2021-10-08_ul3-2,15,ul,ewa,2,2,27,6,9,2,0.408,40.09,16.84,2.764,72.762,0.038,0.971,10.9,288.3,0,1
527,10/8/21,ul3-3,2021-10-08_ul3-3,15,ul,ewa,3,3,27,6,9,2,0.489,69.25,29.08,0.868,0.183,4.735,0.002,70.8,17.2,4.1,0
528,10/8/21,ul3-4,2021-10-08_ul3-4,15,ul,ewa,4,4,27,6,9,2,0.655,78.96,33.16,0.791,0.089,8.862,0,94.3,12.7,7.4,0
529,10/9/21,hm4-1,2021-10-09_hm4-1,16,hm,ewa,1,1,27,1,9,2,0.416,46.74,19.63,0.637,0.074,8.62,0,64.3,8.5,7.6,0
530,10/9/21,hm4-2,2021-10-09_hm4-2,16,hm,ewa,2,2,27,1,9,2,0.446,44.28,18.6,0.587,0.072,8.102,0,66.9,9.5,7.1,0
531,10/9/21,hm4-3,2021-10-09_hm4-3,16,hm,ewa,3,3,27,1,9,2,0.575,54.12,22.73,0.717,0.194,3.702,0.008,59.6,18.2,3.3,0
532,10/9/21,hm4-4,2021-10-09_hm4-4,16,hm,ewa,4,4,27,1,9,2,0.671,44.1,18.52,1.233,0.645,1.911,0.098,31.5,17.5,1.8,0.1
533,10/9/21,ul4-1,2021-10-09_ul4-1,16,ul,ewa,1,1,27,1,9,2,0.179,38.19,16.04,2.025,12.356,0.164,0.874,14.7,90.3,0.2,0.9
534,10/9/21,ul4-2,2021-10-09_ul4-2,16,ul,ewa,2,2,27,1,9,2,-,29.97,12.59,2.406,4817.406,0,1,6.6,13290.3,0,1
535,10/9/21,ul4-3,2021-10-09_ul4-3,16,ul,ewa,3,3,27,1,9,2,0.387,70.14,29.46,0.77,0.084,9.216,0,84.3,10.8,7.8,0
536,10/9/21,ul4-4,2021-10-09_ul4-4,16,ul,ewa,4,4,27,1,9,2,0.465,61.84,25.97,0.986,0.33,2.984,0.02,52.8,19.8,2.7,0
537,10/9/21,hm5-1,2021-10-09_hm5-1,23,hm,diamond,1,1,30,2,9,2,0.51,45.92,19.29,0.727,0.459,1.582,0.158,43.5,30.1,1.4,0.2
538,10/9/21,hm5-2,2021-10-09_hm5-2,23,hm,diamond,2,2,30,2,9,2,0.249,50.84,21.35,0.321,0.046,7.035,0,133.6,23.8,5.6,0
539,10/9/21,hm5-3,2021-10-09_hm5-3,23,hm,diamond,3,3,30,2,9,2,0.18,75.44,31.68,0.532,0.042,12.807,0,129.8,12.6,10.3,0
540,10/9/21,hm5-4,2021-10-09_hm5-4,23,hm,diamond,4,4,30,2,9,2,0.4,72.98,30.65,0.559,0.024,23.137,0,126.1,6.8,18.7,0
541,10/9/21,ul5-1,2021-10-09_ul5-1,23,ul,diamond,1,1,30,2,9,2,0.266,40.47,17,2.575,89.896,0.029,0.978,11,383.8,0,1
542,10/9/21,ul5-2,2021-10-09_ul5-2,23,ul,diamond,2,2,30,2,9,2,0.218,42.18,17.72,3.076,98.859,0.031,0.976,10.4,335.3,0,1
543,10/9/21,ul5-3,2021-10-09_ul5-3,23,ul,diamond,3,3,30,2,9,2,0.424,65.27,27.41,0.915,0.195,4.69,0.002,63.3,15.4,4.1,0
544,10/9/21,ul5-4,2021-10-09_ul5-4,23,ul,diamond,4,4,30,2,9,2,0.561,80.37,33.76,0.884,0.21,4.216,0.004,78.6,21.7,3.6,0
545,10/9/21,hm6-1,2021-10-09_hm6-1,24,hm,diamond,1,1,30,3,9,2,0.291,38.54,16.19,0.355,0.064,5.569,0.001,88,18.7,4.7,0
546,10/9/21,hm6-2,2021-10-09_hm6-2,24,hm,diamond,2,2,30,3,9,2,0.305,51.66,21.7,0.54,0.092,5.857,0.001,84.5,17,5,0
547,10/9/21,hm6-3,2021-10-09_hm6-3,24,hm,diamond,3,3,30,3,9,2,0.166,78.72,33.06,0.473,0.041,11.437,0,150.8,16.9,8.9,0
548,10/9/21,hm6-4,2021-10-09_hm6-4,24,hm,diamond,4,4,30,3,9,2,0.424,75.24,31.6,0.727,0.112,6.474,0,93.6,17.2,5.4,0
549,10/9/21,ul6-1,2021-10-09_ul6-1,24,ul,diamond,1,1,30,3,9,2,0.24,39.14,16.44,3.816,922.894,0.004,0.997,7.7,1866.6,0,1
550,10/9/21,ul6-2,2021-10-09_ul6-2,24,ul,diamond,2,2,30,3,9,2,0.338,29.61,12.44,2.937,3189.115,0.001,0.999,6.8,7391.7,0,1
551,10/9/21,ul6-3,2021-10-09_ul6-3,24,ul,diamond,3,3,30,3,9,2,0.459,66.97,28.13,0.809,0.131,6.16,0,75.4,14.2,5.3,0
552,10/9/21,ul6-4,2021-10-09_ul6-4,24,ul,diamond,4,4,30,3,9,2,0.392,67.83,28.49,0.76,0.111,6.822,0,81.8,14.1,5.8,0
553,10/9/21,hm1-1,2021-10-09_hm1-1,19,hm,diamond,1,1,20,4,9,2,0.373,44.28,18.6,0.516,0.033,15.441,0,82,6.2,13.2,0
554,10/9/21,hm1-2,2021-10-09_hm1-2,19,hm,diamond,2,2,20,4,9,2,0.625,74.62,31.34,0.652,0.071,9.152,0,102,13.4,7.6,0
555,10/9/21,hm1-3,2021-10-09_hm1-3,19,hm,diamond,3,3,20,4,9,2,0.901,72.16,30.31,0.75,0.148,5.061,0.001,81.4,18.8,4.3,0
556,10/9/21,hm1-4,2021-10-09_hm1-4,19,hm,diamond,4,4,20,4,9,2,0.452,40.18,16.88,0.74,0.241,3.073,0.018,45.9,16.5,2.8,0
557,10/9/21,ul1-1,2021-10-09_ul1-1,19,ul,diamond,1,1,20,4,9,2,0.276,33.44,14.04,3.517,2184.403,0.002,0.999,7,4372.8,0,1
558,10/9/21,ul1-2,2021-10-09_ul1-2,19,ul,diamond,2,2,20,4,9,2,0.268,38.48,16.16,1.155,0.636,1.816,0.112,28.7,16.6,1.7,0.1
559,10/9/21,ul1-3,2021-10-09_ul1-3,19,ul,diamond,3,3,20,4,9,2,0.466,68.46,28.75,0.747,0.091,8.251,0,85.3,12.2,7,0
560,10/9/21,ul1-4,2021-10-09_ul1-4,19,ul,diamond,4,4,20,4,9,2,0.636,78.54,32.99,0.787,0.101,7.76,0,93.8,14.4,6.5,0
561,10/9/21,hm2-1,2021-10-09_hm2-1,20,hm,diamond,1,1,20,5,9,2,0.287,52.48,22.04,0.463,0.036,12.778,0,105.9,10,10.6,0
562,10/9/21,hm2-2,2021-10-09_hm2-2,20,hm,diamond,2,2,20,5,9,2,0.355,63.27,26.57,0.606,0.076,7.952,0,99.3,15,6.6,0
563,10/9/21,hm2-3,2021-10-09_hm2-3,20,hm,diamond,3,3,20,5,9,2,0.776,59.86,25.14,0.835,0.12,6.972,0,66,10.8,6.1,0
564,10/9/21,hm2-4,2021-10-09_hm2-4,20,hm,diamond,4,4,20,5,9,2,0.808,63.42,26.64,0.816,0.061,13.471,0,72.7,6.2,11.7,0
565,10/9/21,ul2-1,2021-10-09_ul2-1,20,ul,diamond,1,1,20,5,9,2,0.411,56.43,23.7,0.765,0.163,4.702,0.002,65.6,15.9,4.1,0
566,10/9/21,ul2-2,2021-10-09_ul2-2,20,ul,diamond,2,2,20,5,9,2,0.605,60.48,25.4,0.762,0.125,6.076,0.001,73.9,14.1,5.2,0
567,10/9/21,ul2-3,2021-10-09_ul2-3,20,ul,diamond,3,3,20,5,9,2,0.463,65.55,27.53,0.894,0.229,3.897,0.006,62.7,18.3,3.4,0
568,10/9/21,ul2-4,2021-10-09_ul2-4,20,ul,diamond,4,4,20,5,9,2,0.587,89.46,37.57,0.805,0.097,8.288,0,104.3,15.2,6.9,0
569,10/9/21,hm3-1,2021-10-09_hm3-1,21,hm,diamond,1,1,27,6,9,2,0.572,50.84,21.35,0.715,0.081,8.811,0,64.1,8.3,7.7,0
570,10/9/21,hm3-2,2021-10-09_hm3-2,21,hm,diamond,2,2,27,6,9,2,0.709,51.66,21.7,0.896,0.28,3.204,0.015,48.6,16.8,2.9,0
571,10/9/21,hm3-3,2021-10-09_hm3-3,21,hm,diamond,3,3,27,6,9,2,0.421,72.16,30.31,0.673,0.056,11.963,0,101.8,10.2,9.9,0
572,10/9/21,hm3-4,2021-10-09_hm3-4,21,hm,diamond,4,4,27,6,9,2,0.757,65.84,27.65,0.874,0.164,5.319,0.001,66.7,14.4,4.6,0
573,10/9/21,ul3-1,2021-10-09_ul3-1,21,ul,diamond,1,1,27,6,9,2,-,29.16,12.25,2.595,6083.956,0,1,6.5,15242.7,0,1
574,10/9/21,ul3-2,2021-10-09_ul3-2,21,ul,diamond,2,2,27,6,9,2,0.42,60.13,25.25,0.942,0.3,3.143,0.016,53.6,19.1,2.8,0
575,10/9/21,ul3-3,2021-10-09_ul3-3,21,ul,diamond,3,3,27,6,9,2,0.445,72.66,30.52,0.835,0.126,6.64,0,79.4,14,5.7,0
576,10/9/21,ul3-4,2021-10-09_ul3-4,21,ul,diamond,4,4,27,6,9,2,0.726,65.84,27.65,0.803,0.127,6.31,0,74.4,13.7,5.4,0
577,10/11/21,hm1-1,2021-10-11_hm1-1,25,hm,diamond,1,1,20,1,1,3,1.293,110.7,46.49,0.513,0.091,5.605,0.001,178.7,42.3,4.2,0
578,10/11/21,hm1-2,2021-10-11_hm1-2,25,hm,diamond,2,2,20,1,1,3,1.038,60.68,25.49,0.802,0.183,4.373,0.003,60.3,15.6,3.9,0
579,10/11/21,hm1-3,2021-10-11_hm1-3,25,hm,diamond,3,3,20,1,1,3,0.759,63.14,26.52,0.827,0.359,2.302,0.055,52.1,25.3,2.1,0.1
580,10/11/21,hm1-4,2021-10-11_hm1-4,25,hm,diamond,4,4,20,1,1,3,0.662,105.78,44.43,0.365,0.072,5.08,0.001,248.9,72,3.5,0
581,10/11/21,ul1-1,2021-10-11_ul1-1,25,ul,diamond,1,1,20,1,1,3,0.257,47.6,19.99,0.817,0.256,3.189,0.015,50.5,17.6,2.9,0
582,10/11/21,ul1-2,2021-10-11_ul1-2,25,ul,diamond,2,2,20,1,1,3,0.379,57.86,24.3,0.689,0.105,6.588,0,75.9,13.4,5.7,0
583,10/11/21,ul1-3,2021-10-11_ul1-3,25,ul,diamond,3,3,20,1,1,3,0.355,46.55,19.55,0.947,0.341,2.78,0.027,42,16.5,2.5,0
584,10/11/21,ul1-4,2021-10-11_ul1-4,25,ul,diamond,4,4,20,1,1,3,0.161,44.84,18.83,0.959,0.571,1.679,0.137,37.4,24,1.6,0.2
585,10/11/21,hm2-1,2021-10-11_hm2-1,26,hm,ewa,1,1,20,2,1,3,0.763,101.68,42.71,0.801,0.103,7.783,0,116.7,18.4,6.4,0
586,10/11/21,hm2-2,2021-10-11_hm2-2,26,hm,ewa,2,2,20,2,1,3,0.547,126.28,53.04,0.529,0.066,8.072,0,223.7,39.2,5.7,0
587,10/11/21,hm2-3,2021-10-11_hm2-3,26,hm,ewa,3,3,20,2,1,3,0.495,134.48,56.48,0.502,0.042,12.006,0,259.9,32.3,8,0
588,10/11/21,hm2-4,2021-10-11_hm2-4,26,hm,ewa,4,4,20,2,1,3,0.617,161.54,67.85,0.596,0.044,13.676,0,268.2,29.7,9,0
589,10/11/21,ul2-1,2021-10-11_ul2-1,26,ul,ewa,1,1,20,2,1,3,0.565,105,44.1,0.701,0.069,10.118,0,147.1,18.5,7.9,0
590,10/11/21,ul2-2,2021-10-11_ul2-2,26,ul,ewa,2,2,20,2,1,3,0.493,106.26,44.63,0.689,0.048,14.323,0,155.1,13.9,11.1,0
591,10/11/21,ul2-3,2021-10-11_ul2-3,26,ul,ewa,3,3,20,2,1,3,0.545,106.6,44.77,0.637,0.035,18.195,0,172,12.4,13.8,0
592,10/11/21,ul2-4,2021-10-11_ul2-4,26,ul,ewa,4,4,20,2,1,3,0.426,105.78,44.43,0.673,0.034,19.577,0,159.1,10.5,15.1,0
593,10/11/21,hm3-1,2021-10-11_hm3-1,27,hm,ewa,1,1,27,3,1,3,0.384,86.25,36.23,0.527,0.026,20.347,0,164.2,10.5,15.6,0
594,10/11/21,hm3-2,2021-10-11_hm3-2,27,hm,ewa,2,2,27,3,1,3,0.09,61.5,25.83,0.262,0.051,5.124,0.001,192.4,50.9,3.8,0
595,10/11/21,hm3-3,2021-10-11_hm3-3,27,hm,ewa,3,3,27,3,1,3,0.292,77.9,32.72,0.392,0.018,21.319,0,192.7,12.2,15.7,0
596,10/11/21,hm3-4,2021-10-11_hm3-4,27,hm,ewa,4,4,27,3,1,3,0.449,95.12,39.95,0.487,0.031,15.714,0,193.4,16.7,11.6,0
597,10/11/21,ul3-1,2021-10-11_ul3-1,27,ul,ewa,1,1,27,3,1,3,0.621,89.04,37.4,0.575,0.042,13.684,0,154.3,14.5,10.6,0
598,10/11/21,ul3-2,2021-10-11_ul3-2,27,ul,ewa,2,2,27,3,1,3,0.33,42.18,17.72,4.205,2318.158,0.002,0.999,7.1,3929.2,0,1
599,10/11/21,ul3-3,2021-10-11_ul3-3,27,ul,ewa,3,3,27,3,1,3,0.506,74.39,31.24,0.768,0.117,6.566,0,88.2,15.9,5.6,0
600,10/11/21,ul3-4,2021-10-11_ul3-4,27,ul,ewa,4,4,27,3,1,3,0.454,85.68,35.99,0.708,0.051,13.969,0,117.8,10.3,11.4,0
601,10/11/21,hm4-1,2021-10-11_hm4-1,28,hm,ewa,1,1,27,4,1,3,0.791,113.98,47.87,0.696,0.024,28.987,0,159.2,7.1,22.4,0
602,10/11/21,hm4-2,2021-10-11_hm4-2,28,hm,ewa,2,2,27,4,1,3,0.876,120.96,50.8,0.777,0.045,17.371,0,154.8,11.5,13.5,0
603,10/11/21,hm4-3,2021-10-11_hm4-3,28,hm,ewa,3,3,27,4,1,3,0.984,106.6,44.77,0.711,0.056,12.646,0,138.3,13.8,10,0
604,10/11/21,hm4-4,2021-10-11_hm4-4,28,hm,ewa,4,4,27,4,1,3,0.799,139.4,58.55,0.737,0.053,13.87,0,187.4,18.2,10.3,0
605,10/11/21,ul4-1,2021-10-11_ul4-1,28,ul,ewa,1,1,27,4,1,3,0.534,89.04,37.4,0.651,0.058,11.214,0,134.7,15,8.9,0
606,10/11/21,ul4-2,2021-10-11_ul4-2,28,ul,ewa,2,2,27,4,1,3,0.473,85.68,35.99,0.652,0.069,9.483,0,123.9,16.2,7.7,0
607,10/11/21,ul4-3,2021-10-11_ul4-3,28,ul,ewa,3,3,27,4,1,3,0.333,70.39,29.56,0.902,0.224,4.023,0.005,66.7,19,3.5,0
608,10/11/21,ul4-4,2021-10-11_ul4-4,28,ul,ewa,4,4,27,4,1,3,0.188,63.27,26.57,0.905,0.179,5.059,0.001,63.1,14.2,4.4,0
609,10/11/21,hm5-1,2021-10-11_hm5-1,29,hm,ewa,1,1,30,5,1,3,0.454,86.92,36.51,0.582,0.07,8.267,0,129.2,19.5,6.6,0
610,10/11/21,hm5-2,2021-10-11_hm5-2,29,hm,ewa,2,2,30,5,1,3,0.841,86.1,36.16,0.677,0.041,16.447,0,123.5,9.3,13.3,0
611,10/11/21,hm5-3,2021-10-11_hm5-3,29,hm,ewa,3,3,30,5,1,3,0.409,64.78,27.21,0.546,0.05,10.927,0,107,11.9,9,0
612,10/11/21,hm5-4,2021-10-11_hm5-4,29,hm,ewa,4,4,30,5,1,3,0.432,78.72,33.06,0.556,0.051,10.945,0,131,14.9,8.8,0
613,10/11/21,ul5-1,2021-10-11_ul5-1,29,ul,ewa,1,1,30,5,1,3,0.333,62.13,26.09,0.879,0.188,4.675,0.002,62.5,15.2,4.1,0
614,10/11/21,ul5-2,2021-10-11_ul5-2,29,ul,ewa,2,2,30,5,1,3,0.389,81.22,34.11,0.838,0.148,5.644,0.001,87.2,18.2,4.8,0
615,10/11/21,ul5-3,2021-10-11_ul5-3,29,ul,ewa,3,3,30,5,1,3,0.393,69.83,29.33,0.885,0.156,5.677,0.001,71.8,14.6,4.9,0
616,10/11/21,ul5-4,2021-10-11_ul5-4,29,ul,ewa,4,4,30,5,1,3,0.373,80.22,33.69,0.842,0.143,5.889,0.001,86,17.2,5,0
617,10/11/21,hm6-1,2021-10-11_hm6-1,30,hm,ewa,1,1,30,6,1,3,0.632,132.02,55.45,0.628,0.049,12.843,0,196.8,20.9,9.4,0
618,10/11/21,hm6-2,2021-10-11_hm6-2,30,hm,ewa,2,2,30,6,1,3,0.451,198.44,83.34,0.58,0.054,10.686,0,350.5,56,6.3,0
619,10/11/21,hm6-3,2021-10-11_hm6-3,30,hm,ewa,3,3,30,6,1,3,0.589,188.6,79.21,0.645,0.033,19.611,0,299.6,24.2,12.4,0
620,10/11/21,hm6-4,2021-10-11_hm6-4,30,hm,ewa,4,4,30,6,1,3,0.444,159.08,66.81,0.515,0.022,23.928,0,332.7,23.1,14.4,0
621,10/11/21,ul6-1,2021-10-11_ul6-1,30,ul,ewa,1,1,30,6,1,3,0.666,55.86,23.46,0.595,0.06,9.895,0,89.5,10.7,8.4,0
622,10/11/21,ul6-2,2021-10-11_ul6-2,30,ul,ewa,2,2,30,6,1,3,1.304,73.8,31,0.407,0.005,75.507,0,183,3.2,56.5,0
623,10/11/21,ul6-3,2021-10-11_ul6-3,30,ul,ewa,3,3,30,6,1,3,0.49,47.04,19.76,0.494,0.074,6.672,0,85.9,15.2,5.7,0
624,10/11/21,ul6-4,2021-10-11_ul6-4,30,ul,ewa,4,4,30,6,1,3,0.71,61.74,25.93,0.564,0.038,14.724,0,107.8,8.9,12.2,0
